Frame,X,Y
5682,330.0,504.0
5683,332.0,506.0
5684,334.0,506.0
5685,334.0,508.0
5686,336.0,510.0
5687,336.0,512.0
5688,338.0,514.0
5689,338.0,514.0
5690,340.0,516.0
5691,342.0,518.0
5692,342.0,520.0
5693,344.0,522.0
5694,344.0,522.0
5695,346.0,524.0
5696,346.0,526.0
5697,348.0,526.0
5698,348.0,528.0
5699,350.0,530.0
5700,350.0,530.0
5701,352.0,532.0
5702,352.0,534.0
5703,354.0,534.0
5704,354.0,536.0
5705,354.0,538.0
5706,356.0,538.0
5707,356.0,540.0
5708,358.0,540.0
5709,358.0,542.0
5710,358.0,542.0
5711,360.0,544.0
5712,360.0,544.0
5713,360.0,546.0
5714,362.0,546.0
5715,362.0,546.0
5716,362.0,548.0
5717,362.0,548.0
5718,362.0,550.0
5719,362.0,550.0
5720,364.0,550.0
5721,364.0,550.0
5722,364.0,550.0
5723,364.0,552.0
5724,364.0,552.0
5725,364.0,552.0
5726,364.0,552.0
5727,364.0,552.0
5728,364.0,552.0
5729,364.0,552.0
5730,364.0,552.0
5731,364.0,552.0
5732,364.0,552.0
5733,364.0,552.0
5734,364.0,550.0
5735,364.0,550.0
5736,364.0,550.0
5737,362.0,550.0
5738,362.0,548.0
5739,362.0,548.0
5740,362.0,548.0
5741,360.0,546.0
5742,360.0,546.0
5743,360.0,546.0
5744,360.0,544.0
5745,358.0,544.0
5746,358.0,542.0
5747,358.0,542.0
5748,356.0,540.0
5749,356.0,540.0
5750,354.0,538.0
5751,354.0,538.0
5752,354.0,536.0
5753,352.0,536.0
5754,352.0,534.0
5755,350.0,532.0
5756,350.0,530.0
5757,348.0,530.0
5758,348.0,528.0
5759,346.0,526.0
5760,346.0,526.0
5761,344.0,524.0
5762,342.0,522.0
5763,342.0,520.0
5764,340.0,520.0
5765,340.0,518.0
5766,338.0,516.0
5767,338.0,514.0
5768,336.0,514.0
5769,334.0,512.0
5770,334.0,510.0
5771,334.0,508.0
5772,332.0,506.0
5773,332.0,504.0
5774,330.0,504.0
5775,328.0,502.0
5776,328.0,500.0
5777,326.0,498.0
5778,326.0,498.0
5779,324.0,496.0
5780,322.0,494.0
5781,322.0,492.0
5782,320.0,490.0
5783,320.0,490.0
5784,318.0,488.0
5785,318.0,486.0
5786,316.0,486.0
5787,316.0,484.0
5788,314.0,482.0
5789,314.0,482.0
5790,314.0,480.0
5791,312.0,478.0
5792,312.0,478.0
5793,310.0,476.0
5794,310.0,476.0
5795,310.0,474.0
5796,308.0,474.0
5797,308.0,472.0
5798,308.0,472.0
5799,306.0,470.0
5800,306.0,470.0
5801,306.0,468.0
5802,304.0,468.0
5803,304.0,466.0
5804,304.0,466.0
5805,304.0,466.0
5806,302.0,466.0
5807,302.0,466.0
5808,304.0,464.0
5809,302.0,464.0
5810,302.0,464.0
5811,302.0,464.0
5812,302.0,464.0
5813,302.0,464.0
5814,302.0,464.0
5815,302.0,464.0
5816,302.0,464.0
5817,302.0,464.0
5818,302.0,464.0
5819,302.0,464.0
5820,302.0,464.0
5821,302.0,464.0
5822,304.0,464.0
5823,304.0,464.0
5824,304.0,466.0
5825,304.0,466.0
5826,304.0,466.0
5827,304.0,468.0
5828,306.0,468.0
5829,306.0,470.0
5830,308.0,470.0
5831,308.0,470.0
5832,308.0,472.0
5833,310.0,472.0
5834,310.0,474.0
5835,310.0,474.0
5836,310.0,476.0
5837,312.0,476.0
5838,312.0,478.0
5839,314.0,478.0
5840,314.0,480.0
5841,316.0,482.0
5842,316.0,482.0
5843,316.0,484.0
5844,318.0,486.0
5845,320.0,486.0
5846,320.0,488.0
5847,320.0,490.0
5848,322.0,492.0
5849,324.0,492.0
5850,324.0,494.0
5851,326.0,496.0
5852,326.0,498.0
5853,328.0,498.0
5854,328.0,500.0
5855,330.0,502.0
5856,332.0,504.0
5857,332.0,506.0
5858,334.0,506.0
5859,334.0,508.0
5860,336.0,510.0
5861,336.0,512.0
5862,338.0,514.0
5863,338.0,514.0
5864,340.0,516.0
5865,342.0,518.0
5866,342.0,520.0
5867,344.0,520.0
5868,344.0,522.0
5869,346.0,524.0
5870,346.0,526.0
5871,348.0,526.0
5872,348.0,528.0
5873,350.0,530.0
5874,350.0,532.0
5875,352.0,532.0
5876,352.0,534.0
5877,354.0,534.0
5878,354.0,536.0
5879,354.0,538.0
5880,356.0,538.0
5881,356.0,540.0
5882,356.0,540.0
5883,358.0,542.0
5884,358.0,542.0
5885,358.0,544.0
5886,360.0,544.0
5887,360.0,546.0
5888,360.0,546.0
5889,362.0,546.0
5890,362.0,548.0
5891,362.0,548.0
5892,362.0,550.0
5893,362.0,550.0
5894,364.0,550.0
5895,364.0,550.0
5896,364.0,550.0
5897,364.0,552.0
5898,364.0,552.0
5899,364.0,552.0
5900,364.0,552.0
5901,364.0,552.0
5902,364.0,552.0
5903,364.0,552.0
5904,364.0,552.0
5905,364.0,552.0
5906,364.0,552.0
5907,364.0,550.0
5908,364.0,550.0
5909,364.0,550.0
5910,362.0,550.0
5911,362.0,550.0
5912,362.0,550.0
5913,362.0,548.0
5914,360.0,548.0
5915,360.0,548.0
5916,360.0,546.0
5917,360.0,546.0
5918,358.0,544.0
5919,358.0,544.0
5920,358.0,542.0
5921,356.0,542.0
5922,356.0,540.0
5923,356.0,540.0
5924,354.0,538.0
5925,354.0,538.0
5926,352.0,536.0
5927,352.0,534.0
5928,352.0,534.0
5929,350.0,532.0
5930,350.0,530.0
5931,348.0,530.0
5932,348.0,528.0
5933,346.0,526.0
5934,346.0,526.0
5935,344.0,524.0
5936,344.0,522.0
5937,342.0,520.0
5938,340.0,520.0
5939,340.0,518.0
5940,340.0,516.0
5941,338.0,514.0
5942,336.0,512.0
5943,336.0,512.0
5944,334.0,510.0
5945,334.0,508.0
5946,332.0,506.0
5947,330.0,506.0
5949,328.0,502.0
5950,328.0,500.0
5951,326.0,498.0
5952,326.0,498.0
5953,324.0,496.0
5954,324.0,494.0
5955,322.0,492.0
5956,322.0,492.0
5957,320.0,490.0
5958,318.0,488.0
5959,318.0,488.0
5960,316.0,486.0
5961,316.0,484.0
5962,316.0,482.0
5963,314.0,482.0
5964,314.0,480.0
5965,312.0,480.0
5966,312.0,478.0
5967,310.0,476.0
5968,310.0,476.0
5969,308.0,474.0
5970,308.0,474.0
5971,308.0,472.0
5972,308.0,472.0
5973,306.0,470.0
5974,306.0,470.0
5975,306.0,470.0
5976,304.0,468.0
5977,304.0,468.0
5978,304.0,468.0
5979,304.0,466.0
5980,302.0,466.0
5981,302.0,466.0
5982,302.0,466.0
5983,302.0,464.0
5984,302.0,464.0
5985,302.0,464.0
5986,302.0,464.0
5987,302.0,464.0
5988,302.0,464.0
5989,302.0,464.0
5990,302.0,464.0
5991,302.0,464.0
5992,302.0,464.0
5993,302.0,464.0
5994,302.0,464.0
5995,302.0,464.0
5996,302.0,466.0
5997,304.0,466.0
5998,304.0,466.0
5999,304.0,466.0
6000,304.0,468.0
6001,304.0,468.0
6002,306.0,468.0
6003,306.0,470.0
6004,306.0,470.0
6005,308.0,470.0
6006,308.0,472.0
6007,310.0,474.0
6008,310.0,474.0
6009,310.0,474.0
6010,310.0,476.0
6011,312.0,478.0
6012,312.0,478.0
6013,314.0,480.0
6014,314.0,480.0
6015,316.0,482.0
6016,316.0,484.0
6017,316.0,484.0
6018,318.0,486.0
6019,320.0,486.0
6020,320.0,488.0
6021,322.0,490.0
6022,322.0,492.0
6023,324.0,492.0
6024,324.0,494.0
6025,326.0,496.0
6026,326.0,498.0
6027,328.0,500.0
6028,330.0,500.0
6029,330.0,502.0
6030,332.0,504.0
6031,332.0,506.0
6032,334.0,506.0
6033,334.0,508.0
6034,336.0,510.0
6035,336.0,512.0
6036,338.0,514.0
6037,340.0,516.0
6038,340.0,516.0
6039,342.0,518.0
6040,342.0,520.0
6041,344.0,520.0
6042,344.0,522.0
6043,346.0,524.0
6044,346.0,526.0
6045,348.0,526.0
6046,348.0,528.0
6047,350.0,530.0
6048,350.0,532.0
6049,352.0,532.0
6050,352.0,534.0
6051,354.0,534.0
6052,354.0,536.0
6053,354.0,538.0
6054,356.0,538.0
6055,356.0,540.0
6056,358.0,540.0
6057,358.0,542.0
6058,358.0,542.0
6059,358.0,544.0
6060,360.0,544.0
6061,360.0,546.0
6062,360.0,546.0
6063,362.0,546.0
6064,362.0,548.0
6065,362.0,548.0
6066,362.0,548.0
6067,362.0,550.0
6068,364.0,550.0
6069,364.0,550.0
6070,364.0,550.0
6071,364.0,552.0
6072,364.0,552.0
6073,364.0,552.0
6074,364.0,552.0
6075,364.0,552.0
6076,364.0,552.0
6077,364.0,552.0
6078,364.0,552.0
6079,364.0,552.0
6080,364.0,550.0
6081,364.0,550.0
6082,364.0,550.0
6083,364.0,550.0
6084,362.0,550.0
6085,362.0,550.0
6086,362.0,548.0
6087,362.0,548.0
6088,362.0,548.0
6089,360.0,546.0
6090,360.0,546.0
6091,360.0,546.0
6092,360.0,544.0
6093,358.0,544.0
6094,358.0,542.0
6095,356.0,542.0
6096,356.0,540.0
6097,356.0,540.0
6098,354.0,538.0
6099,354.0,536.0
6100,352.0,536.0
6101,352.0,534.0
6102,350.0,534.0
6103,350.0,532.0
6104,350.0,530.0
6105,348.0,530.0
6106,346.0,528.0
6107,346.0,526.0
6108,344.0,526.0
6109,344.0,524.0
6110,342.0,522.0
6111,342.0,520.0
6112,340.0,520.0
6113,340.0,518.0
6114,338.0,516.0
6115,338.0,514.0
6116,336.0,512.0
6117,336.0,512.0
6118,334.0,510.0
6119,332.0,508.0
6120,332.0,506.0
6121,330.0,504.0
6122,330.0,504.0
6123,328.0,502.0
6124,328.0,500.0
6125,326.0,498.0
6126,326.0,496.0
6127,324.0,496.0
6128,324.0,494.0
6129,322.0,492.0
6130,320.0,492.0
6131,320.0,490.0
6132,318.0,488.0
6133,318.0,486.0
6134,316.0,486.0
6135,316.0,484.0
6136,316.0,482.0
6137,314.0,482.0
6138,314.0,480.0
6139,312.0,478.0
6140,312.0,478.0
6141,310.0,476.0
6142,310.0,476.0
6143,310.0,474.0
6144,308.0,474.0
6145,308.0,472.0
6146,306.0,472.0
6147,306.0,470.0
6148,306.0,470.0
6149,306.0,468.0
6150,304.0,468.0
6151,304.0,468.0
6152,304.0,466.0
6153,304.0,466.0
6154,304.0,466.0
6155,304.0,466.0
6156,302.0,464.0
6157,302.0,464.0
6158,302.0,464.0
6159,302.0,464.0
6160,302.0,464.0
6161,302.0,464.0
6162,302.0,464.0
6163,302.0,464.0
6164,302.0,464.0
6165,302.0,464.0
6166,302.0,464.0
6167,302.0,464.0
6168,302.0,464.0
6169,302.0,464.0
6170,304.0,464.0
6171,304.0,466.0
6172,304.0,466.0
6173,304.0,466.0
6174,304.0,468.0
6175,304.0,468.0
6176,306.0,468.0
6177,306.0,468.0
6178,308.0,470.0
6179,308.0,470.0
6180,308.0,472.0
6181,310.0,472.0
6182,310.0,474.0
6183,310.0,476.0
6184,310.0,476.0
6185,312.0,478.0
6186,312.0,478.0
6187,314.0,480.0
6188,314.0,480.0
6189,316.0,482.0
6190,316.0,484.0
6191,318.0,484.0
6192,318.0,486.0
6193,318.0,488.0
6194,320.0,488.0
6195,322.0,490.0
6196,322.0,492.0
6197,324.0,492.0
6198,324.0,494.0
6199,326.0,496.0
6200,326.0,498.0
6201,328.0,500.0
6202,328.0,500.0
6203,330.0,502.0
6204,330.0,504.0
6205,332.0,506.0
6206,334.0,506.0
6207,334.0,508.0
6208,336.0,510.0
6209,336.0,512.0
6210,338.0,514.0
6211,340.0,514.0
6212,340.0,516.0
6213,342.0,518.0
6214,342.0,520.0
6215,344.0,522.0
6216,344.0,522.0
6217,346.0,524.0
6218,346.0,526.0
6219,348.0,526.0
6220,348.0,528.0
6221,350.0,530.0
6222,350.0,530.0
6223,352.0,532.0
6224,352.0,534.0
6225,354.0,534.0
6226,354.0,536.0
6227,354.0,538.0
6228,356.0,538.0
6229,356.0,540.0
6230,356.0,540.0
6231,358.0,542.0
6232,358.0,542.0
6233,358.0,544.0
6234,360.0,544.0
6235,360.0,546.0
6236,360.0,546.0
6237,362.0,546.0
6238,362.0,548.0
6239,362.0,548.0
6240,362.0,548.0
6241,362.0,550.0
6242,364.0,550.0
6243,364.0,550.0
6244,364.0,550.0
6245,364.0,550.0
6246,364.0,550.0
6247,364.0,552.0
6248,364.0,552.0
6249,364.0,552.0
6250,364.0,552.0
6251,364.0,552.0
6252,364.0,552.0
6253,364.0,552.0
6254,364.0,550.0
6255,364.0,550.0
6256,364.0,550.0
6257,364.0,550.0
6258,362.0,550.0
6259,362.0,550.0
6260,362.0,548.0
6261,362.0,548.0
6262,360.0,548.0
6263,360.0,546.0
6264,360.0,546.0
6265,360.0,544.0
6266,358.0,544.0
6267,358.0,544.0
6268,358.0,542.0
6269,356.0,542.0
6270,356.0,540.0
6271,356.0,540.0
6272,354.0,538.0
6273,354.0,538.0
6274,352.0,536.0
6275,352.0,534.0
6276,350.0,534.0
6277,350.0,532.0
6278,350.0,530.0
6279,348.0,530.0
6280,346.0,528.0
6281,346.0,526.0
6282,344.0,526.0
6283,344.0,524.0
6284,342.0,522.0
6285,342.0,520.0
6286,340.0,520.0
6287,340.0,518.0
6288,338.0,516.0
6289,338.0,514.0
6290,336.0,512.0
6291,336.0,512.0
6292,334.0,510.0
6293,332.0,508.0
6294,332.0,506.0
6295,330.0,504.0
6296,330.0,504.0
6297,328.0,502.0
6298,328.0,500.0
6299,326.0,498.0
6300,326.0,498.0
6301,324.0,496.0
6302,322.0,494.0
6303,322.0,492.0
6304,320.0,492.0
6305,320.0,490.0
6306,318.0,488.0
6307,318.0,486.0
6308,318.0,486.0
6309,316.0,484.0
6310,316.0,484.0
6311,314.0,482.0
6312,314.0,480.0
6313,312.0,480.0
6314,312.0,478.0
6315,310.0,476.0
6316,310.0,476.0
6317,310.0,474.0
6318,308.0,474.0
6319,308.0,472.0
6320,308.0,472.0
6321,308.0,472.0
6322,306.0,470.0
6323,306.0,470.0
6324,304.0,468.0
6325,304.0,468.0
6326,304.0,468.0
6327,304.0,466.0
6328,304.0,466.0
6329,304.0,466.0
6330,302.0,466.0
6331,302.0,464.0
6332,302.0,464.0
6333,302.0,464.0
6334,302.0,464.0
6335,302.0,464.0
6336,302.0,464.0
6337,302.0,464.0
6338,302.0,464.0
6339,302.0,464.0
6340,302.0,464.0
6341,302.0,464.0
6342,304.0,464.0
6343,304.0,464.0
6344,304.0,466.0
6345,304.0,466.0
6346,304.0,466.0
6347,304.0,466.0
6348,304.0,468.0
6349,306.0,468.0
6350,306.0,470.0
6351,306.0,470.0
6352,308.0,470.0
6353,308.0,472.0
6354,308.0,472.0
6355,310.0,472.0
6356,310.0,474.0
6357,310.0,476.0
6358,312.0,476.0
6359,312.0,478.0
6360,314.0,478.0
6361,314.0,480.0
6362,314.0,480.0
6363,316.0,482.0
6364,316.0,484.0
6365,318.0,484.0
6366,318.0,486.0
6367,320.0,488.0
6368,320.0,490.0
6369,322.0,490.0
6370,322.0,492.0
6371,324.0,494.0
6372,324.0,494.0
6373,326.0,496.0
6374,326.0,498.0
6375,328.0,500.0
6376,328.0,500.0
6377,330.0,502.0
6378,330.0,504.0
6379,332.0,506.0
6380,334.0,508.0
6381,334.0,508.0
6382,336.0,510.0
6383,336.0,512.0
6384,338.0,514.0
6385,338.0,516.0
6386,340.0,516.0
6387,340.0,518.0
6388,342.0,520.0
6389,342.0,522.0
6390,344.0,522.0
6391,346.0,524.0
6392,346.0,526.0
6393,348.0,526.0
6394,348.0,528.0
6395,350.0,530.0
6396,350.0,532.0
6397,352.0,532.0
6398,352.0,534.0
6399,352.0,536.0
6400,354.0,536.0
6401,354.0,538.0
6402,356.0,538.0
6403,356.0,540.0
6404,358.0,540.0
6405,358.0,542.0
6406,358.0,542.0
6407,358.0,544.0
6408,360.0,544.0
6409,360.0,546.0
6410,360.0,546.0
6411,362.0,546.0
6412,362.0,548.0
6413,362.0,548.0
6414,362.0,548.0
6415,362.0,550.0
6416,362.0,550.0
6417,364.0,550.0
6418,364.0,550.0
6419,364.0,550.0
6420,364.0,550.0
6421,364.0,550.0
6422,364.0,552.0
6423,364.0,552.0
6424,364.0,552.0
6425,364.0,552.0
6426,364.0,552.0
6427,364.0,550.0
6428,364.0,550.0
6429,364.0,550.0
6430,364.0,550.0
6431,364.0,550.0
6432,362.0,550.0
6433,362.0,548.0
6434,362.0,548.0
6435,362.0,548.0
6436,360.0,546.0
6437,360.0,546.0
6438,360.0,546.0
6439,360.0,544.0
6440,358.0,544.0
6441,358.0,542.0
6442,358.0,542.0
6443,356.0,542.0
6444,356.0,540.0
6445,354.0,540.0
6446,354.0,538.0
6447,354.0,536.0
6448,352.0,536.0
6449,352.0,534.0
6450,350.0,534.0
6451,350.0,532.0
6452,348.0,530.0
6453,348.0,530.0
6454,346.0,528.0
6455,346.0,526.0
6456,344.0,526.0
6457,344.0,524.0
6458,342.0,522.0
6459,342.0,520.0
6460,340.0,518.0
6461,340.0,518.0
6462,338.0,516.0
6463,338.0,514.0
6464,336.0,512.0
6465,336.0,512.0
6466,334.0,510.0
6467,332.0,508.0
6468,332.0,506.0
6469,332.0,504.0
6470,330.0,502.0
6471,328.0,502.0
6472,328.0,500.0
6473,326.0,498.0
6474,326.0,496.0
6475,324.0,496.0
6476,322.0,494.0
6477,322.0,492.0
6478,322.0,490.0
6479,320.0,490.0
6480,318.0,488.0
6481,318.0,486.0
6482,316.0,486.0
6483,316.0,484.0
6484,314.0,482.0
6485,314.0,482.0
6486,314.0,480.0
6487,312.0,478.0
6488,312.0,478.0
6489,310.0,476.0
6490,310.0,476.0
6491,310.0,474.0
6492,308.0,474.0
6493,308.0,472.0
6494,306.0,472.0
6495,306.0,470.0
6496,306.0,470.0
6497,306.0,468.0
6498,304.0,468.0
6499,304.0,468.0
6500,304.0,466.0
6501,304.0,466.0
6502,304.0,466.0
6503,304.0,464.0
6504,304.0,464.0
6505,302.0,464.0
6506,302.0,464.0
6507,302.0,464.0
6508,302.0,464.0
6509,302.0,464.0
6510,302.0,464.0
6511,302.0,462.0
6512,302.0,462.0
6513,302.0,464.0
6514,302.0,464.0
6515,302.0,464.0
6516,302.0,464.0
6517,304.0,464.0
6518,304.0,464.0
6519,304.0,466.0
6520,304.0,466.0
6521,304.0,466.0
6522,304.0,468.0
6523,304.0,468.0
6524,306.0,468.0
6525,306.0,468.0
6526,306.0,470.0
6527,308.0,470.0
6528,308.0,472.0
6529,310.0,472.0
6530,310.0,474.0
6531,310.0,474.0
6532,310.0,476.0
6533,312.0,476.0
6534,312.0,478.0
6535,314.0,480.0
6536,314.0,480.0
6537,316.0,482.0
6538,316.0,482.0
6539,318.0,484.0
6540,318.0,486.0
6541,320.0,486.0
6542,320.0,488.0
6543,322.0,490.0
6544,322.0,492.0
6545,324.0,492.0
6546,324.0,494.0
6547,326.0,496.0
6548,326.0,498.0
6549,328.0,498.0
6550,328.0,500.0
6551,330.0,502.0
6552,332.0,504.0
6553,332.0,506.0
6554,334.0,506.0
6555,334.0,508.0
6556,336.0,510.0
6557,336.0,512.0
6558,338.0,514.0
6559,338.0,514.0
6560,340.0,516.0
6561,342.0,518.0
6562,342.0,520.0
6563,342.0,520.0
6564,344.0,522.0
6565,344.0,524.0
6566,346.0,526.0
6567,348.0,526.0
6568,348.0,528.0
6569,350.0,530.0
6570,350.0,530.0
6571,352.0,532.0
6572,352.0,532.0
6573,352.0,534.0
6574,354.0,536.0
6575,354.0,538.0
6576,356.0,538.0
6577,356.0,540.0
6578,356.0,540.0
6579,358.0,542.0
6580,358.0,542.0
6581,358.0,542.0
6582,360.0,544.0
6583,360.0,544.0
6584,360.0,546.0
6585,360.0,546.0
6586,362.0,546.0
6587,362.0,548.0
6588,362.0,548.0
6589,362.0,548.0
6590,362.0,548.0
6591,362.0,550.0
6592,364.0,550.0
6593,364.0,550.0
6594,364.0,550.0
6595,364.0,550.0
6596,364.0,550.0
6597,364.0,550.0
6598,364.0,550.0
6599,364.0,550.0
6600,364.0,550.0
6601,364.0,550.0
6602,364.0,550.0
6603,364.0,550.0
6604,362.0,550.0
6605,362.0,550.0
6606,362.0,548.0
6607,362.0,548.0
6608,362.0,548.0
6609,360.0,546.0
6610,360.0,546.0
6611,360.0,546.0
6612,360.0,544.0
6613,360.0,544.0
6614,358.0,544.0
6615,358.0,542.0
6616,358.0,542.0
6617,356.0,540.0
6618,356.0,540.0
6619,354.0,538.0
6620,354.0,538.0
6621,352.0,536.0
6622,352.0,534.0
6623,352.0,534.0
6624,350.0,532.0
6625,350.0,530.0
6626,348.0,530.0
6627,348.0,528.0
6628,346.0,528.0
6629,346.0,526.0
6630,344.0,524.0
6631,344.0,522.0
6632,342.0,522.0
6633,342.0,520.0
6634,340.0,518.0
6635,338.0,516.0
6636,338.0,516.0
6637,338.0,514.0
6638,336.0,512.0
6639,334.0,510.0
6640,334.0,508.0
6641,332.0,508.0
6642,332.0,506.0
6643,330.0,504.0
6644,330.0,502.0
6645,328.0,502.0
6646,327.0,500.0
6647,326.0,498.0
6648,324.0,496.0
6649,324.0,494.0
6650,322.0,494.0
6651,322.0,492.0
6652,320.0,490.0
6653,320.0,490.0
6654,318.0,488.0
6655,318.0,486.0
6656,316.0,484.0
6657,316.0,484.0
6658,314.0,482.0
6659,314.0,480.0
6660,314.0,480.0
6661,312.0,478.0
6662,312.0,478.0
6663,310.0,476.0
6664,310.0,476.0
6665,310.0,474.0
6666,308.0,474.0
6667,308.0,472.0
6668,308.0,472.0
6669,306.0,470.0
6670,306.0,470.0
6671,306.0,468.0
6672,306.0,468.0
6673,304.0,468.0
6674,304.0,468.0
6675,304.0,466.0
6676,304.0,466.0
6677,302.0,466.0
6678,302.0,464.0
6679,302.0,464.0
6680,302.0,464.0
6681,302.0,464.0
6682,302.0,464.0
6683,302.0,464.0
6684,302.0,464.0
6685,302.0,464.0
6686,302.0,464.0
6687,302.0,464.0
6688,302.0,464.0
6689,302.0,464.0
6690,304.0,464.0
6691,304.0,464.0
6692,304.0,464.0
6693,304.0,466.0
6694,304.0,466.0
6695,304.0,466.0
6696,304.0,468.0
6697,306.0,468.0
6698,306.0,468.0
6699,306.0,470.0
6700,308.0,470.0
6701,308.0,470.0
6702,308.0,472.0
6703,308.0,474.0
6704,310.0,474.0
6705,310.0,474.0
6706,310.0,476.0
6707,312.0,476.0
6708,312.0,478.0
6709,314.0,480.0
6710,314.0,480.0
6711,316.0,482.0
6712,316.0,484.0
6713,318.0,484.0
6714,318.0,486.0
6715,320.0,488.0
6716,320.0,488.0
6717,322.0,490.0
6718,322.0,492.0
6719,324.0,494.0
6720,324.0,494.0
6721,326.0,496.0
6722,326.0,498.0
6723,328.0,498.0
6724,330.0,500.0
6725,330.0,502.0
6727,332.0,506.0
6728,334.0,506.0
6729,334.0,508.0
6730,336.0,510.0
6731,336.0,512.0
6732,338.0,514.0
6733,338.0,514.0
6734,340.0,516.0
6735,340.0,518.0
6736,342.0,520.0
6737,344.0,520.0
6738,344.0,522.0
6739,346.0,524.0
6740,346.0,526.0
6741,348.0,526.0
6742,348.0,528.0
6743,350.0,530.0
6744,350.0,530.0
6745,350.0,532.0
6746,352.0,534.0
6747,354.0,534.0
6748,354.0,536.0
6749,354.0,536.0
6750,356.0,538.0
6751,356.0,540.0
6752,356.0,540.0
6753,358.0,540.0
6754,358.0,542.0
6755,358.0,544.0
6756,360.0,544.0
6757,360.0,544.0
6758,360.0,546.0
6759,362.0,546.0
6760,362.0,546.0
6761,362.0,548.0
6762,362.0,548.0
6763,362.0,548.0
6764,362.0,550.0
6765,364.0,550.0
6766,364.0,550.0
6767,364.0,550.0
6768,364.0,550.0
6769,364.0,550.0
6770,364.0,550.0
6771,364.0,550.0
6772,364.0,550.0
6773,364.0,550.0
6774,364.0,550.0
6775,364.0,550.0
6776,364.0,550.0
6777,364.0,550.0
6778,364.0,550.0
6779,362.0,550.0
6780,362.0,548.0
6781,362.0,548.0
6782,362.0,548.0
6783,360.0,546.0
6784,360.0,546.0
6785,360.0,546.0
6786,360.0,544.0
6787,358.0,544.0
6788,358.0,544.0
6789,358.0,542.0
6790,358.0,542.0
6791,356.0,540.0
6792,356.0,540.0
6793,354.0,538.0
6794,354.0,538.0
6795,354.0,536.0
6796,352.0,534.0
6797,352.0,534.0
6798,350.0,532.0
6799,350.0,532.0
6800,348.0,530.0
6801,348.0,528.0
6802,346.0,526.0
6803,346.0,526.0
6804,344.0,524.0
6805,344.0,522.0
6806,342.0,520.0
6807,342.0,520.0
6808,340.0,518.0
6809,340.0,516.0
6810,338.0,516.0
6811,338.0,514.0
6812,336.0,512.0
6813,334.0,510.0
6814,334.0,508.0
6815,332.0,508.0
6816,332.0,506.0
6817,330.0,504.0
6818,330.0,502.0
6819,328.0,502.0
6820,328.0,500.0
6821,326.0,498.0
6822,324.0,496.0
6823,324.0,494.0
6824,322.0,494.0
6825,322.0,492.0
6826,320.0,490.0
6827,320.0,490.0
6828,318.0,488.0
6829,318.0,486.0
6830,316.0,484.0
6831,316.0,484.0
6832,316.0,482.0
6833,314.0,480.0
6834,312.0,480.0
6835,312.0,478.0
6836,312.0,478.0
6837,310.0,476.0
6838,310.0,476.0
6839,310.0,474.0
6840,308.0,474.0
6841,308.0,472.0
6842,308.0,472.0
6843,306.0,470.0
6844,306.0,470.0
6845,306.0,470.0
6846,306.0,468.0
6847,304.0,468.0
6848,304.0,466.0
6849,304.0,466.0
6850,304.0,466.0
6851,304.0,466.0
6852,304.0,464.0
6853,302.0,464.0
6854,302.0,464.0
6855,302.0,464.0
6856,302.0,464.0
6857,302.0,464.0
6858,302.0,464.0
6859,302.0,464.0
6860,302.0,464.0
6861,302.0,464.0
6862,302.0,464.0
6863,302.0,464.0
6864,302.0,464.0
6865,304.0,464.0
6866,304.0,466.0
6867,304.0,466.0
6868,304.0,466.0
6869,306.0,466.0
6870,306.0,468.0
6871,306.0,468.0
6872,306.0,468.0
6873,306.0,470.0
6874,308.0,470.0
6875,308.0,470.0
6876,308.0,472.0
6877,310.0,472.0
6878,310.0,474.0
6879,310.0,476.0
6880,312.0,476.0
6881,312.0,476.0
6882,312.0,478.0
6883,314.0,480.0
6884,314.0,480.0
6885,316.0,482.0
6886,316.0,484.0
6887,318.0,484.0
6888,318.0,486.0
6889,320.0,488.0
6890,320.0,488.0
6891,322.0,490.0
6892,322.0,492.0
6893,324.0,494.0
6894,324.0,494.0
6895,326.0,496.0
6896,328.0,498.0
6897,328.0,498.0
6898,328.0,500.0
6899,330.0,502.0
6900,332.0,504.0
6901,332.0,506.0
6902,334.0,506.0
6903,334.0,508.0
6904,336.0,510.0
6905,338.0,512.0
6906,338.0,514.0
6907,340.0,514.0
6908,340.0,516.0
6909,342.0,518.0
6910,342.0,520.0
6911,344.0,520.0
6912,344.0,522.0
6913,346.0,524.0
6914,346.0,526.0
6915,348.0,526.0
6916,348.0,528.0
6917,350.0,530.0
6918,350.0,530.0
6919,352.0,532.0
6920,352.0,532.0
6921,352.0,534.0
6922,354.0,536.0
6923,354.0,536.0
6924,356.0,538.0
6925,356.0,538.0
6926,356.0,540.0
6927,358.0,540.0
6928,358.0,542.0
6929,358.0,542.0
6930,360.0,544.0
6931,360.0,544.0
6932,360.0,546.0
6933,360.0,546.0
6934,362.0,546.0
6935,362.0,546.0
6936,362.0,548.0
6937,362.0,548.0
6938,362.0,548.0
6939,362.0,550.0
6940,364.0,550.0
6941,364.0,550.0
6942,364.0,550.0
6943,364.0,550.0
6944,364.0,550.0
6945,364.0,550.0
6946,364.0,550.0
6947,364.0,550.0
6948,364.0,550.0
6949,364.0,550.0
6950,364.0,550.0
6951,362.0,550.0
6952,362.0,550.0
6953,362.0,548.0
6954,362.0,548.0
